filename,m,n,k,initial_fitness,fitness,iteration,execution_time(s),num_particles,neighborhood_size,inertia_type,inertia_value,c1,c2,mutate,mutation_rate,dist_type,selection_type
scp45.txt,1000,200,50,138,154,1000,55.082027435302734,100,30,fixed,0.5,1.5,2.0,True,0.1,bit-wise,stochastic
scp45.txt,1000,200,50,144,149,100,6.600339651107788,100,30,fixed,0.5,1.5,2.0,True,0.2,bit-wise,stochastic
scp45.txt,1000,200,50,144,153,300,19.1735520362854,100,30,fixed,0.5,1.5,2.0,True,0.2,bit-wise,stochastic
scp45.txt,1000,200,50,144,153,500,31.90685606002808,100,30,fixed,0.5,1.5,2.0,True,0.2,bit-wise,stochastic
scp45.txt,1000,200,50,144,153,700,44.99658703804016,100,30,fixed,0.5,1.5,2.0,True,0.2,bit-wise,stochastic
scp45.txt,1000,200,50,144,153,1000,64.25907158851624,100,30,fixed,0.5,1.5,2.0,True,0.2,bit-wise,stochastic
scp45.txt,1000,200,50,142,150,100,6.481175661087036,100,30,fixed,0.5,1.5,2.0,True,0.4,bit-wise,stochastic
scp45.txt,1000,200,50,142,152,300,19.31718325614929,100,30,fixed,0.5,1.5,2.0,True,0.4,bit-wise,stochastic
scp45.txt,1000,200,50,142,152,500,32.39329791069031,100,30,fixed,0.5,1.5,2.0,True,0.4,bit-wise,stochastic
scp45.txt,1000,200,50,142,153,700,45.94654178619385,100,30,fixed,0.5,1.5,2.0,True,0.4,bit-wise,stochastic
scp45.txt,1000,200,50,142,153,1000,66.5807831287384,100,30,fixed,0.5,1.5,2.0,True,0.4,bit-wise,stochastic
scp45.txt,1000,200,50,143,150,100,6.656381130218506,100,30,fixed,0.5,1.5,2.0,True,0.8,bit-wise,stochastic
scp45.txt,1000,200,50,143,154,300,20.235719442367557,100,30,fixed,0.5,1.5,2.0,True,0.8,bit-wise,stochastic
